State,District,Mandal,OfficeType,Pincode,Latitude,Longitude
Chhattisgarh,Rajnandgaon,KhujjiBo,Bo,491661.0,20.93577,80.84251
Chhattisgarh,Rajnandgaon,RudgaonBo,Bo,491661.0,20.966707,80.849993
Chhattisgarh,Rajnandgaon,UmarwahiBo,Bo,491661.0,20.93577,80.84251
Chhattisgarh,Rajnandgaon,GungeriNavagaonBo,Bo,491661.0,20.9958,80.83701
Chhattisgarh,Rajnandgaon,KarmariBo,Bo,491661.0,20.9713,80.8518
Chhattisgarh,Rajnandgaon,ParagaonkhurdBo,Bo,491445.0,21.188433,80.758737
Chhattisgarh,Rajnandgaon,KhallariBo,Bo,491445.0,21.1266,80.81635
Chhattisgarh,Rajnandgaon,PurenaBo,Bo,491445.0,21.20884,80.94602
Chhattisgarh,Rajnandgaon,SaltikriBo,Bo,491445.0,21.19986,80.90542
Chhattisgarh,Durg,KongiakalaBo,Bo,491888.0,22.222729,81.408666
Chhattisgarh,Durg,SamnapurBo,Bo,491888.0,22.022472,81.228476
Chhattisgarh,Durg,BiranpurBo,Bo,491888.0,20.32458,81.95194
Chhattisgarh,Durg,SinagarpurBo,Bo,491888.0,21.2798157,81.0174916
Chhattisgarh,Durg,BelgaonBo,Bo,491888.0,21.65204,81.871417
Chhattisgarh,Durg,SahaspurBo,Bo,491888.0,21.1006352,81.0350276
Chhattisgarh,Rajnandgaon,GataparkalaBo,Bo,491444.0,21.2823,81.09759
Chhattisgarh,Rajnandgaon,MahrumkalaBo,Bo,491444.0,21.0971134,81.0302122
Chhattisgarh,Rajnandgaon,NagaldahBo,Bo,491444.0,21.2823,81.09759
Chhattisgarh,Rajnandgaon,SaloniBo,Bo,491444.0,21.0971094,81.0302162
Chhattisgarh,Rajnandgaon,BilhariBo,Bo,491444.0,21.20427,80.96719
Chhattisgarh,Rajnandgaon,KhairaBo,Bo,491444.0,21.77626,81.83324
Chhattisgarh,Kabirdham,JunwaniBo,Bo,491995.0,21.979464,81.25326
Chhattisgarh,Kabirdham,KhairbanaBo,Bo,491995.0,21.790104,81.166481
Chhattisgarh,Kabirdham,MadmadaBo,Bo,491995.0,22.225137,81.342692
Chhattisgarh,Kabirdham,SurajpuraBo,Bo,491995.0,22.100692,81.337191
Chhattisgarh,Kabirdham,KhariyaB.O,Bo,491995.0,22.2160599,81.2560133
Chhattisgarh,Kabirdham,KhadaudaKhurdB.O,Bo,491995.0,22.08266,81.33169
Chhattisgarh,Kabirdham,BahnakhodraB.O,Bo,491995.0,22.1418191,81.046488
Chhattisgarh,Kabirdham,MinminiaMaidanB.O,Bo,491995.0,22.1184512,81.2270988
Chhattisgarh,Kabirdham,Kesda,Bo,491995.0,21.965989,81.112712
Chhattisgarh,Kabirdham,Chhapari,Bo,491995.0,22.138664,81.141512
Chhattisgarh,Kabirdham,Taregaon,Bo,491995.0,22.34244,81.256702
Chhattisgarh,Rajnandgaon,ChagurdaBo,Bo,491881.0,21.39302,80.82465
Chhattisgarh,Rajnandgaon,DamariBo,Bo,491881.0,21.1006352,81.0352076
Chhattisgarh,Rajnandgaon,KatangikhurdBo,Bo,491881.0,21.48023,80.88745
Chhattisgarh,Rajnandgaon,PiplakachharBo,Bo,491881.0,21.39376,80.92865
Chhattisgarh,Rajnandgaon,KhadgaonBo,Bo,491229.0,20.4945546,80.9186231
Chhattisgarh,Rajnandgaon,KumhariBo,Bo,491229.0,20.372966,80.726559
Chhattisgarh,Rajnandgaon,SeoniBo,Bo,491229.0,21.83725,81.58795
Chhattisgarh,Rajnandgaon,KadekasaBo,Bo,491229.0,21.69623,80.95509
,,Sharda,Bo,491229.0,20.186902,80.501308
,,Medha,Bo,491229.0,20.383947,80.624193
,,Madanwada,Bo,491229.0,20.601047,80.635987
,,Muchar,Bo,491229.0,20.253738,80.651851
Chhattisgarh,Rajnandgaon,BirjhutolaBo,Bo,491666.0,20.63613,80.82231
Chhattisgarh,Rajnandgaon,RamgarhBo,Bo,491666.0,21.69623,80.955093
Chhattisgarh,Kabirdham,BodtarakhurdBo,Bo,491559.0,22.140818,81.425151
Chhattisgarh,Kabirdham,KamtheeBo,Bo,491559.0,22.341562,81.419657
Chhattisgarh,Kabirdham,MunmunaBo,Bo,491559.0,22.302694,81.411414
Chhattisgarh,Kabirdham,PandataraiBo,Bo,491559.0,22.192182,81.334441
Chhattisgarh,Kabirdham,RuseBo,Bo,491559.0,22.100502,81.38943
Chhattisgarh,Kabirdham,KumhiB.O,Bo,491559.0,22.1520683,81.414161
Chhattisgarh,Kabirdham,PadhiB.O,Bo,491559.0,22.2348194,81.386636
Chhattisgarh,Kabirdham,SaraisetB.O,Bo,491559.0,22.338,81.55004
Chhattisgarh,Kabirdham,BhelkiB.O,Bo,491559.0,22.4901179,81.378435
Chhattisgarh,Kabirdham,Chiyadand,Bo,491559.0,22.428489,81.382343
Chhattisgarh,Balrampur,DhandhapurBo,Bo,497001.0,23.323047,83.260224
Chhattisgarh,Surguja,KaknaBo,Bo,497001.0,23.231274,83.297837
Chhattisgarh,Surguja,NandamaliBo,Bo,497001.0,22.927798,83.190915
Chhattisgarh,Surguja,NawanagarBo,Bo,497001.0,22.968276,83.253438
Chhattisgarh,Balrampur,ParsaBo,Bo,497001.0,23.188961,83.266621
Chhattisgarh,Surguja,RaghavpuriBo,Bo,497001.0,23.139419,83.156319
Chhattisgarh,Surguja,SakaloBo,Bo,497001.0,23.178158,83.205544
Chhattisgarh,Surguja,SakholiBo,Bo,497001.0,23.03626,83.260335
Chhattisgarh,Korea,ChhinddandBo,Bo,497335.0,23.302009,82.557987
Chhattisgarh,Balrampur,BaskepiBo,Bo,497119.0,23.519744,83.749965
Chhattisgarh,Balrampur,ChandoBo,Bo,497119.0,23.537202,83.834044
Chhattisgarh,Balrampur,MaharajganjBo,Bo,497119.0,23.590043,83.710548
Chhattisgarh,Balrampur,Kotpali,Bo,497119.0,23.5019638,83.7677148
Chhattisgarh,Surguja,BargidihBo,Bo,497101.0,23.040368,83.413762
Chhattisgarh,Surguja,LundraBo,Bo,497101.0,23.1211247,83.4079258
Chhattisgarh,Surguja,PatoraBo,Bo,497101.0,23.152823,83.43096
Chhattisgarh,Surguja,UrdaraBo,Bo,497101.0,23.093502,83.438242
Chhattisgarh,Surajpur,LanjitBo,Bo,497231.0,23.515643,82.896079
Chhattisgarh,Surajpur,SirsiBo,Bo,497231.0,23.1424921,83.1657856
Chhattisgarh,Surajpur,Chhatrang,Bo,497231.0,23.569805,82.610523
Chhattisgarh,Surajpur,Bank,Bo,497231.0,23.583085,82.767074
Chhattisgarh,Surajpur,DawnaBo,Bo,497235.0,23.402228,82.925308
Chhattisgarh,Surajpur,KandraiBo,Bo,497226.0,23.118204,82.997141
Chhattisgarh,Korea,BardarBo,Bo,497449.0,23.05374,82.359843
Chhattisgarh,Korea,KodaBo,Bo,497449.0,23.06678,82.209972
Chhattisgarh,Korea,PondiBo,Bo,497449.0,23.0390332,82.496787
Chhattisgarh,Korea,UdhanapurBo,Bo,497449.0,23.107049,82.276352
Chhattisgarh,Korea,RajouliBo,Bo,497339.0,23.4663103,82.451156
Chhattisgarh,Korea,ChantiBo,Bo,497778.0,23.689617,81.697938
Chhattisgarh,Korea,MandisaraiBo,Bo,497778.0,23.842367,81.680743
Chhattisgarh,Korea,Ara,Bo,497778.0,23.608138,81.72947
Chhattisgarh,Balrampur,JawaharnagarBo,Bo,497224.0,23.2807689,83.924303
Chhattisgarh,Balrampur,KatimaBo,Bo,497224.0,23.2384892,83.9221448
Chhattisgarh,Balrampur,UmkoBo,Bo,497224.0,23.3272921,83.8163116
Chhattisgarh,Surguja,TurnaBo,Bo,497116.0,22.985733,83.138765
Chhattisgarh,Korea,GangotiBo,Bo,497331.0,23.280317,82.767021
Chhattisgarh,Korea,RanaiBo,Bo,497331.0,23.280515,82.701465
Chhattisgarh,Balrampur,BhendriBo,Bo,497223.0,23.5003066,83.346448
Chhattisgarh,Surajpur,ChandouraBo,Bo,497223.0,23.519953,83.151573
Chhattisgarh,Surajpur,GovindpurBo,Bo,497223.0,23.6488174,83.2055478
Chhattisgarh,Surajpur,LolkiBo,Bo,497223.0,23.5669659,83.2340229
Chhattisgarh,Surajpur,MasgaBo,Bo,497223.0,23.4852759,83.2055478
Chhattisgarh,Balrampur,Budhasar,Bo,497223.0,22.92968,83.203664
Chhattisgarh,Balrampur,Amravatipur,Bo,497223.0,22.92968,83.203664
Chhattisgarh,Balrampur,Dadiha,Bo,497223.0,22.92968,83.203664
Chhattisgarh,Balrampur,Girvarganj,Bo,497223.0,23.919532,83.27932
Chhattisgarh,Balrampur,LurgikalaBo,Bo,497118.0,23.590107,83.435105
Chhattisgarh,Balrampur,PastaBo,Bo,497118.0,23.452041,83.530344
Chhattisgarh,Balrampur,Dignagar,Bo,497118.0,23.3316738,83.3735966
Chhattisgarh,Balrampur,Lahsunpath,Bo,497118.0,23.4124095,83.7517851
Chhattisgarh,Balrampur,Gamhardih,Bo,497118.0,23.2947832,83.7013143
Chhattisgarh,Balrampur,Sitarampur,Bo,497118.0,23.449615,83.5317016
Chhattisgarh,Balrampur,ChakiBo,Bo,497220.0,23.801869,83.516156
Chhattisgarh,Balrampur,KrishnanagarBo,Bo,497220.0,23.820138,83.41291
Chhattisgarh,Balrampur,Kushfar,Bo,497220.0,24.0328879,83.3602389
Chhattisgarh,Balrampur,Dugru,Bo,497220.0,24.0328879,83.3602389
Chhattisgarh,Surajpur,BakaloBo,Bo,497333.0,22.983315,82.757267
Chhattisgarh,Surajpur,KanchanpurBo,Bo,497333.0,23.04495,82.65951
Chhattisgarh,Surajpur,ParshurampurBo,Bo,497333.0,23.068643,82.782859
Bihar,Bhojpur,WaliganjBo,Bo,802301.0,25.569266,84.685423
Bihar,Bhojpur,LauharFarnaBo,Bo,802311.0,25.646087,84.69274
Bihar,Bhojpur,NeknamTolaBo,Bo,802311.0,25.676219,84.704936
Bihar,Bhojpur,SalempurBo,Bo,802351.0,25.508893,84.700157
Bihar,Bhojpur,BharasraJudgeBo,Bo,802152.0,25.542954,84.425799
Bihar,Bhojpur,BampaliBo,Bo,802312.0,25.569076,84.601282
Bihar,Bhojpur,BelghatBaluaBo,Bo,802312.0,25.597334,84.591619
Bihar,Bhojpur,GangaharBo,Bo,802312.0,25.578067,84.608836
Bihar,Bhojpur,PirautaBo,Bo,802312.0,25.614737,84.646005
Bihar,Bhojpur,LilariBo,Bo,802223.0,25.390084,84.46175
Bihar,Bhojpur,MukundpurBo,Bo,802223.0,25.339936,84.52898
Bihar,Bhojpur,BambhawarBo,Bo,802155.0,25.410937,84.373352
Bihar,Bhojpur,MainpuraBo,Bo,802156.0,25.62874,84.568278
Bihar,Bhojpur,BaligaonBo,Bo,802203.0,25.424237,84.506493
Bihar,Bhojpur,KaupBo,Bo,802203.0,25.381744,84.561232
Bihar,Bhojpur,MahuaonBo,Bo,802183.0,25.737983,83.09653
Bihar,Bhojpur,PachmaBo,Bo,802204.0,25.334432,84.431873
Bihar,Bhojpur,PachrukhiaBo,Bo,802204.0,25.286083,84.351967
Bihar,Bhojpur,SakariramnagarBo,Bo,802204.0,25.29771,84.334579
Bihar,Rohtas,SheopurBo,Bo,802212.0,12.16680556,77.10655556
Bihar,Bhojpur,HetampurBo,Bo,802158.0,25.503862,84.408379
Bihar,Bhojpur,RajeyanBo,Bo,802159.0,25.363374,84.378022
Bihar,Rohtas,ChaugainBo,Bo,802205.0,25.182085,84.348436
Bihar,Rohtas,SaklaBazarBo,Bo,802205.0,25.195524,84.379902
Bihar,Bhojpur,BelaurBo,Bo,802206.0,25.451712,84.646865
Bihar,Bhojpur,BirampurBo,Bo,802314.0,25.593051,84.725305
Bihar,Bhojpur,SripalpurBo,Bo,802314.0,25.73724,84.464385
Bihar,Bhojpur,BagarBo,Bo,802222.0,25.294034,84.512938
Bihar,Bhojpur,KulhariaBo,Bo,802160.0,25.572347,84.770828
Bihar,Bhojpur,KhangaonBo,Bo,802161.0,25.519204,84.75031
Bihar,Bhojpur,PachrukhiaKalaBo,Bo,802163.0,25.653611,84.78849
Bihar,Bhojpur,LahritiwaridihBo,Bo,802207.0,25.305738,84.411037
Bihar,Bhojpur,BagaBo,Bo,802164.0,25.346068,84.710336
Bihar,Bhojpur,BariswanBo,Bo,802165.0,25.611845,84.413483
Bihar,Bhojpur,KundesharBo,Bo,802165.0,25.597706,84.431708
Bihar,Bhojpur,RanisagarBo,Bo,802165.0,25.606225,84.363407
Bihar,Bhojpur,PrashurampurBo,Bo,802316.0,25.715695,84.65128
Bihar,Bhojpur,BhadseraBo,Bo,802209.0,25.229031,84.419907
Bihar,Bhojpur,DakhinEkaunaBo,Bo,802210.0,25.520908,84.646044
Bihar,Bhojpur,BarakhrauniBo,Bo,802166.0,25.62507,84.493366
Bihar,Bhojpur,CharghatChanaurBo,Bo,802166.0,25.686225,84.407557
Bihar,Bhojpur,DamodarpurBo,Bo,802166.0,25.699871,84.438521
Bihar,Buxar,KeshopurBo,Bo,802113.0,25.664571,84.088022
Bihar,Buxar,DeokuliBo,Bo,802112.0,24.774291,84.660011
Bihar,Buxar,UmedpurBo,Bo,802112.0,25.634304,84.342701
Bihar,Buxar,MahdahBo,Bo,802103.0,25.521703,84.02423
Bihar,Buxar,BarkaSikraulBo,Bo,802114.0,25.471946,83.866505
Bihar,Buxar,ChunniBo,Bo,802114.0,25.498546,83.9241
Bihar,Buxar,DehariBo,Bo,802114.0,25.444127,83.848864
Bihar,Buxar,SukarwaliaBo,Bo,802114.0,25.468526,83.91765
Bihar,Buxar,BarkiBasauliBo,Bo,802119.0,25.536394,84.08126
Bihar,Buxar,MangraonSangraonBo,Bo,802122.0,25.385231,83.850905
Bihar,Buxar,ChanawathBo,Bo,802125.0,25.437104,84.261688
Bihar,Buxar,MathilaBo,Bo,802126.0,25.476974,84.144385
Bihar,Buxar,HarpurBo,Bo,802128.0,25.351593,83.933476
Bihar,Buxar,KanehariBo,Bo,802128.0,25.364696,83.936641
Bihar,Buxar,GirdharBaraonBo,Bo,802127.0,25.455251,84.267072
Bihar,Buxar,BisikalaBo,Bo,802129.0,25.406803,84.156219
Bihar,Buxar,JignaBo,Bo,802129.0,25.400209,84.077591
Bihar,Buxar,KarsarBo,Bo,802129.0,25.374374,84.268273
Bihar,Buxar,HathilpurBo,Bo,802130.0,25.632191,84.328597
Bihar,Buxar,BarkaDhakaichBo,Bo,802133.0,25.579753,84.183175
Bihar,Buxar,ChhilhariBo,Bo,802133.0,25.596231,84.09273
Bihar,Buxar,NayaBhojpurBo,Bo,802133.0,25.584302,84.162615
Bihar,Buxar,NachapBo,Bo,802134.0,25.51812,84.251886
Bihar,Buxar,TiyarBo,Bo,802134.0,25.531885,84.340112
Bihar,Gaya,BairkaBo,Bo,823311.0,24.624154,84.9438365
Bihar,Gaya,BirnoiBo,Bo,823311.0,24.624154,84.9438365
Bihar,Gaya,JamunapurNoudihaBo,Bo,823311.0,24.9366123,85.3065127
Bihar,Gaya,PiyarBo,Bo,823311.0,24.624154,84.9438365
Bihar,Gaya,TetarBo,Bo,823311.0,24.624154,84.9438365
Bihar,Gaya,Darampur,Bo,804403.0,24.6867467,84.6689
Bihar,Gaya,BhaluaBo,Bo,824231.0,24.6867467,84.9438365
Bihar,Gaya,BhoremirganjBo,Bo,823003.0,24.6867467,84.9438365
Bihar,Gaya,BijubighaBo,Bo,823003.0,24.6867467,84.9438365
Bihar,Gaya,ChhatubaghBo,Bo,823003.0,24.6867467,84.6689
Bihar,Gaya,LodipurBo,Bo,823003.0,24.6867467,84.943836
Bihar,Gaya,SondhiBo,Bo,823003.0,24.6867467,84.9438365
Bihar,Gaya,ErkiBo,Bo,804404.0,25.234989,84.673055
Bihar,Gaya,GajanpurBo,Bo,824237.0,24.6867467,84.9438365
Bihar,Gaya,IlraBo,Bo,824237.0,24.6867467,84.9438365
Bihar,Gaya,SagahiBo,Bo,824237.0,24.6867467,84.9438365
Bihar,Gaya,GurpaRsBo,Bo,824232.0,24.624154,84.9438365
Bihar,Gaya,ItwanBo,Bo,824232.0,24.6867467,84.9438365
Bihar,Gaya,KariyadpurBo,Bo,824232.0,24.624154,84.9438365
Bihar,Gaya,LakhaipurBo,Bo,824232.0,24.624154,84.9438365
Bihar,Gaya,PowaBo,Bo,824232.0,24.624154,84.9438365
Bihar,Gaya,DihaBo,Bo,824118.0,25.234989,84.6689
Bihar,Gaya,KonchiBo,Bo,824118.0,25.234989,84.673055
Bihar,Gaya,KormathuBo,Bo,824118.0,24.624154,84.673055
Bihar,Gaya,TineriBo,Bo,824118.0,24.624154,84.673055
Bihar,Jehanabad,BhagawanpurBo,Bo,804407.0,25.234989,84.7
Bihar,Gaya,TakiyaKarpiBo,Bo,804407.0,25.0830843,85.1453436
Bihar,Gaya,ChirailiBo,Bo,824233.0,25.234989,84.6689
Bihar,Gaya,SirdundichakBo,Bo,824233.0,24.9674547,85.0921648
Bihar,Gaya,ZindapurBo,Bo,824234.0,24.6867467,84.9438365
Bihar,Gaya,BargaonBo,Bo,824235.0,24.6867467,84.9438365
Bihar,Gaya,DhibriBo,Bo,824235.0,24.624154,84.9438365
Bihar,Gaya,KamalpurBo,Bo,824235.0,24.6867467,84.6689
Bihar,Gaya,TJalalpurBo,Bo,824235.0,24.624154,84.9438365
Bihar,Gaya,MaranchiBo,Bo,824209.0,24.624154,84.9438365
Bihar,Gaya,PunaKalaBo,Bo,824209.0,24.624154,84.9438365
Bihar,Gaya,DighwaraBo,Bo,824236.0,24.6867467,84.6689
Bihar,Gaya,MadhopurBo,Bo,824236.0,24.624154,84.9438365
Bihar,Gaya,PanchanpurBo,Bo,824236.0,24.624154,84.9432836
Bihar,Gaya,RanipurNishurpurBo,Bo,824236.0,24.624154,84.943836
Bihar,Arwal,Korra,Bo,804401.0,24.87,84.86
Bihar,Arwal,Hasanpur,Bo,804403.0,24.75,84.95
Bihar,Arwal,RampurBaina,Bo,804403.0,28.9,79.03
Bihar,Arwal,Walidad,Bo,804403.0,24.75,84.95
Bihar,Jehanabad,DaulatpurArhitBo,Bo,804432.0,25.213929,84.989555
Bihar,Jehanabad,JulfipurModanganjBo,Bo,804432.0,25.213929,84.989555
Bihar,Jehanabad,KormaBo,Bo,804432.0,24.6867467,84.69
Bihar,Jehanabad,GinjiBo,Bo,804406.0,25.213929,84.989555
Bihar,Jehanabad,MutherBo,Bo,804417.0,25.2497505,84.9999543
Bihar,Jehanabad,PandooiBo,Bo,804417.0,25.171485,84.9583449
Bihar,Jehanabad,PinjoreBo,Bo,804417.0,25.2243717,84.9900697
Bihar,Jehanabad,SaidabadBo,Bo,804417.0,25.2509741,85.0363372
Bihar,Jehanabad,BhadsaraBo,Bo,804418.0,25.213929,84.989555
Bihar,Jehanabad,AlinagarpaliBo,Bo,804418.0,25.213929,84.989555
Bihar,Jehanabad,WainaBo,Bo,804418.0,25.63,73.94
Bihar,Arwal,Barnathu,Bo,804420.0,25.21,85.51
Bihar,Arwal,Dora,Bo,804420.0,25.82,85.94
Bihar,Jehanabad,GolakpurDehuniBo,Bo,804420.0,25.213929,84.989555
Bihar,Jehanabad,NagmaEraziBo,Bo,804420.0,25.213929,84.989555
Bihar,Jehanabad,TejBighaBo,Bo,804420.0,25.213929,84.989555
Bihar,Arwal,Bara,Bo,804422.0,24.742,84.942
Bihar,Jehanabad,ChhariyariBo,Bo,804422.0,25.213929,84.989555
Bihar,Jehanabad,KachnawanBo,Bo,804422.0,25.213929,84.989555
Bihar,Jehanabad,Abgilla,Bo,804424.0,25.21393,84.989556
Bihar,Arwal,Karhari,Bo,804424.0,25.86,85.33
Bihar,Arwal,Dhamoul,Bo,804423.0,22.5446,88.5966
Bihar,Arwal,Kodmarai,Bo,804423.0,22.5446,88.5966
Bihar,Jehanabad,DhanaDehriBo,Bo,804429.0,25.213929,84.989555
Bihar,Jehanabad,SartaBo,Bo,804429.0,25.213929,84.989555
Bihar,Jehanabad,GhejanBo,Bo,804424.0,25.213929,84.989555
Bihar,Arwal,Kochhasa,Bo,804427.0,25.212,84.982
Bihar,Arwal,Pariyari,Bo,804427.0,25.21393,84.989556
Bihar,Arwal,Puarainia,Bo,804427.0,24.97,84.1
Bihar,Arwal,Parasi,Bo,804429.0,25.174195,83.5763
Bihar,Arwal,Terri,Bo,804429.0,25.174195,83.5763
Bihar,Arwal,Devkund,Bo,804428.0,25.9591,84.7811
Bihar,Jamui,IslamnagarBo,Bo,811301.0,85.9082294,24.9442981
Bihar,Jamui,MarkamaBo,Bo,811301.0,85.9664014,24.9184233
Bihar,Jamui,MirzaganjBo,Bo,811301.0,85.9660744,24.9358944
Bihar,Jamui,Kaitha,Bo,811301.0,24.98407,85.840785
Bihar,Jamui,Kolhana,Bo,811301.0,24.972377,85.886204
Bihar,Jamui,BamdahBo,Bo,811303.0,24.6031181,86.4146738
Bihar,Jamui,KoraneBo,Bo,811303.0,24.5663368,86.4493545
Bihar,Jamui,NSilfariBo,Bo,811303.0,24.5556029,86.3959473
Bihar,Jamui,SBatparBo,Bo,811303.0,24.919515,86.224718
Bihar,Jamui,BanpurBo,Bo,811305.0,24.8786914,86.2742614
Bihar,Jamui,DabilBo,Bo,811305.0,24.919515,86.224718
Bihar,Jamui,SohjanaBo,Bo,811305.0,24.8868994,86.2883476
Bihar,Jamui,ChainBo,Bo,811308.0,24.7474417,86.4125185
Bihar,Jamui,KarharaBo,Bo,811308.0,24.822098,86.445298
Bihar,Jamui,KarmaBorbaBo,Bo,811308.0,24.800971,86.492074
Bihar,Jamui,DunduBo,Bo,811317.0,24.780597,86.261569
Bihar,Jamui,GadibishanpurBo,Bo,811317.0,24.580028,86.182804
Bihar,Jamui,JitJhingoiboBo,Bo,811317.0,24.851711,86.261569
Bihar,Jamui,KharaichBo,Bo,811317.0,24.8520434,86.239413
Bihar,Jamui,NimnawadaBo,Bo,811317.0,24.767215,86.200601
Bihar,Jamui,PradhanchakBo,Bo,811317.0,24.8708214,86.2081692
Bihar,Jamui,BarabandhBo,Bo,811317.0,24.8520434,86.239413
Bihar,Jamui,Choudiha,Bo,811317.0,24.920632,86.134209
Bihar,Jamui,Bhimain,Bo,811317.0,24.7941438,86.2182319
Bihar,Jamui,AnandpurBo,Bo,811312.0,25.005049,86.372196
Bihar,Jamui,DomamarharBo,Bo,811312.0,25.0083645,86.3961411
Bihar,Jamui,GauraBo,Bo,811312.0,24.9598763,86.37352
Bihar,Jamui,AmrathBo,Bo,811313.0,24.956561,86.190432
Bihar,Jamui,BukarBo,Bo,811313.0,24.896466,86.274261
Bihar,Jamui,ChauraBo,Bo,811313.0,24.908554,86.293418
Bihar,Jamui,DaulatpurBo,Bo,811313.0,24.978002,86.218391
Bihar,Jamui,DhandhBo,Bo,811313.0,25.034619,86.18789
Bihar,Jamui,KakanBo,Bo,811313.0,25.250213,86.176414
Bihar,Jamui,KonanBo,Bo,811313.0,24.940119,86.126703
Bihar,Jamui,LohraBo,Bo,811313.0,24.937353,86.169548
Bihar,Jamui,ManiyaddaBo,Bo,811313.0,24.962878,86.21006
,,BelchhiBo,Bo,811315.0,25.0152868,85.9637594
,,KarmaBo,Bo,811315.0,24.9562561,86.0530136
,,KumarBo,Bo,811315.0,24.9583206,86.0038127
,,MatashiBo,Bo,811315.0,24.9945812,85.9984028
,,PirhindaBo,Bo,811315.0,24.9761877,86.0172667
,,SijhauriBo,Bo,811315.0,24.956561,86.717565
,,TarhariBo,Bo,811315.0,25.0178146,85.9864401
,,Bhulo,Bo,811315.0,24.983418,85.84083
Bihar,Jamui,KharmaBo,Bo,811316.0,24.9588001,86.1704966
Bihar,Jamui,MohanpurBo,Bo,811316.0,6.5091298,24.658336
Bihar,Jamui,AgharaSoBo,Bo,811314.0,24.759283,86.238714
Bihar,Jamui,JhundoBo,Bo,811314.0,24.8715348,86.2071062
Bihar,Jamui,BaltharBo,Bo,811314.0,24.709776,86.304076
Bihar,Jamui,Babudih,Bo,811314.0,24.754857,86.257162
Bihar,Sheikhpura,DhanukiBo,Bo,811101.0,25.141694,85.862891
Bihar,Lakhisarai,BDariyapurBo,Bo,811302.0,25.2336206,86.0605614
Bihar,Lakhisarai,TalsharamaBo,Bo,811302.0,25.2242217,85.9970253
Bihar,Munger,GhorghatBo,Bo,811211.0,25.374756,86.473525
Bihar,Munger,KhariaBo,Bo,811211.0,25.374756,86.473525
Bihar,Munger,BahaChowkiBo,Bo,811202.0,25.2991255,86.3536496
Bihar,Munger,TikarampurBo,Bo,811202.0,25.3943499,86.478172
Bihar,Sheikhpura,AsthamaBo,Bo,811304.0,25.0526462,85.958339
Bihar,Sheikhpura,KarandeyBo,Bo,811304.0,25.141694,85.862891
Bihar,Munger,BarmasiaBo,Bo,811212.0,25.2564134,86.4022771
Bihar,Munger,BhalarBo,Bo,811212.0,25.2564134,86.4022771
Bihar,Munger,ItwaBo,Bo,811212.0,25.2564134,86.4022771
Bihar,Munger,TolaBangalwaBo,Bo,811212.0,25.2060599,86.4346618
Bihar,Munger,GangataMoreBo,Bo,811213.0,25.374756,86.473525
Bihar,Munger,MuzaffarganjBo,Bo,811213.0,25.147611,86.5899066
Bihar,Munger,TegharaBo,Bo,811213.0,25.1225592,86.5530372
Bihar,Munger,IthariBo,Bo,811214.0,25.3131703,86.5489033
Bihar,Lakhisarai,ArmaBo,Bo,811309.0,86.24848,25.1977761
Bihar,Lakhisarai,PawaiBo,Bo,811309.0,86.1964041,25.1736659
Bihar,Lakhisarai,MananpurBo,Bo,811310.0,86.1430505,25.1235469
Bihar,Lakhisarai,MohanpurBo,Bo,811311.0,86.1376733,25.2341254
Bihar,Lakhisarai,BaghaurBo,Bo,811306.0,86.0733702,25.0432808
Bihar,Lakhisarai,DihraBo,Bo,811311.0,86.0309019,25.1684927
Bihar,Lakhisarai,RehuaBo,Bo,811311.0,86.1176885,25.2233703
Bihar,Lakhisarai,ShiovsonaBo,Bo,811306.0,86.1181075,24.9991639
Bihar,Sheikhpura,AmbariBo,Bo,811103.0,25.141694,85.862891
Bihar,Nalanda,Gopalbad,Bo,811104.0,,
Bihar,Nalanda,Ramnathpur,Bo,811104.0,,
Bihar,Sheikhpura,AfniBo,Bo,811105.0,25.0748684,85.778579
Bihar,Sheikhpura,ChorwarBo,Bo,811105.0,25.141694,85.862891
Bihar,Sheikhpura,DLodipurBo,Bo,811105.0,25.141694,85.862891
Bihar,Sheikhpura,HathiyamaBo,Bo,811105.0,25.1712212,85.822892
Bihar,Sheikhpura,KasarBo,Bo,811105.0,25.141769,85.8026974
Bihar,Sheikhpura,KusherhiBo,Bo,811105.0,25.141694,85.862891
Bihar,Sheikhpura,MandanaBo,Bo,811105.0,25.1667059,85.803269
Bihar,Sheikhpura,PharparBo,Bo,811105.0,25.0669375,85.8501035
Bihar,Sheikhpura,BhadousBo,Bo,811107.0,25.1617591,85.931443
Bihar,Lakhisarai,RMahsauraBo,Bo,811107.0,25.1180235,85.9647383
Bihar,Lakhisarai,AlinagarBo,Bo,811106.0,86.1926748,25.2004189
Bihar,Lakhisarai,BijuliaBo,Bo,811106.0,86.1777358,25.2827344
Bihar,Nalanda,AjaypurBo,Bo,803120.0,25.23,85.41
Bihar,Nalanda,AbdachakBo,Bo,803107.0,25.19,85.52
Bihar,Nalanda,AndiBo,Bo,803107.0,25.24,85.64
Bihar,Nalanda,KailaBo,Bo,803107.0,25.21,85.67
Bihar,Nalanda,KultiBo,Bo,803107.0,25.19,85.64
Bihar,Nalanda,MaltiBo,Bo,803107.0,25.22,85.62
Bihar,Nalanda,NoawanBo,Bo,803107.0,25.13,85.64
Bihar,Nalanda,SarbahadiBo,Bo,803107.0,25.16,85.61
Bihar,Patna,ChaksarwarBo,Bo,803211.0,25.451539,85.615238
